customer_lifetime_value,income,total_claim_amount
2504.444752,0,496.8
8649.700578,94389,85.063708
13668.35528,0,1418.4
20635.0846,84106,334.408717
2517.533581,0,42.096415
5326.677654,76717,300.528579
2600.272131,51978,144.782152
8534.792754,47325,64.598216
8828.834957,86721,532.8
2248.449633,24910,347.857619
8861.149536,90125,128.645946
4556.592993,0,525.6
2530.705137,89451,61.769564
5251.983996,59537,316.8
6743.119265,0,955.2
14014.72129,54193,720.752945
9438.915619,86946,340.656963
10506.77172,0,546.524896
4213.918619,12160,489.411833
4773.686425,33701,171.325856
4547.892543,33531,801.577478
2842.266905,69417,30.874869
3059.550321,38644,361.455219
20314.9976,63209,207.320041
3239.124699,16061,633.6
4626.801093,79487,547.2
8997.040244,54230,537.6
25807.063,71210,1027.2
3808.122147,94903,451.2
7614.137981,27293,469.030907
6898.455315,70950,565.929394
2298.379166,0,302.4
2806.696138,37009,145.673348
5206.118179,52629,136.684141
45708.65342,31264,825.657746
8007.349108,65473,277.685667
2321.88367,0,468.0
2463.236825,99144,292.8
5498.940679,22520,350.4
5243.828046,36615,264.563772
21639.83862,64455,133.735395
4886.544296,76374,292.8
4169.356909,35457,641.230581
5479.555081,56005,326.4
6177.109254,61040,20.382876
8287.679305,81367,415.768941
9886.656416,44817,527.421579
2712.915597,58508,57.614392
10477.67631,45259,272.217171
3436.134281,30817,91.834668
2596.1852,0,345.6
12731.95161,40870,504.0
3494.147878,35001,460.8
7597.910661,49937,302.586407
4015.214476,0,523.2
20477.10841,58317,350.4
8160.689782,0,523.2
12298.6863,17101,542.4
8714.922135,0,566.4
4853.534204,0,468.0
4880.94644,24398,302.4
2311.382109,24641,294.92773
4327.098922,69040,518.4
12298.6863,17101,542.4
8323.533338,59886,71.729298
10179.71704,14290,1300.8
7761.267839,43137,460.8
5239.890913,27978,447.911255
4517.908834,25261,566.4
2389.774148,58652,307.2
4130.628776,28321,537.391704
21404.35885,0,496.8
5227.766419,0,518.4
6187.345744,0,633.6
5113.874718,94415,492.770321
11039.31617,0,1149.203884
32227.08389,45331,572.635987
2611.965869,53904,321.6
13372.32772,0,811.086484
4838.981869,0,336.0
4721.659016,0,482.4
3873.647046,28142,701.708239
6770.306834,74422,95.338505
16979.79757,35095,525.6
13681.71178,55588,547.2
5717.221919,52391,409.763267
9486.596417,42240,46.386546
3839.143697,70146,157.440069
11211.59027,41121,451.2
25807.063,71210,1027.2
3798.32165,0,1261.943541
2816.567395,41228,340.8
6948.325858,40598,302.791402
3444.967503,0,596.050118
2859.40857,51790,340.8
2692.057629,92593,8.44322
11431.73089,28657,588.742251
7635.883324,30262,499.22561
9805.829614,47197,76.112618
6803.615629,0,451.2
7107.655397,0,541.561209
4735.184474,0,964.8
6874.326693,22093,616.749885
2411.256575,54483,292.8
2416.542359,18944,125.274351
23981.54344,84365,316.8
4692.165155,0,137.169296
3600.934326,25147,694.598288
2665.222511,14315,511.2
7666.520438,87864,421.456547
16675.89616,57844,408.0
4550.856045,17913,556.8
11763.93565,28806,475.2
13742.53724,90343,833.072722
16138.41628,79041,419.26062
8819.018934,99845,528.0
6673.737677,85019,801.6
7782.126848,70059,253.740993
19393.21145,70503,41.05291
3974.13815,0,561.6
4105.580991,39492,756.0
2308.472055,0,489.6
5372.914477,50405,7.069583
5508.315536,96021,315.004602
2398.333185,0,422.947888
3728.83013,0,756.0
2758.498582,65794,277.27294
3703.930261,21975,456.0
9372.843639,0,604.8
4991.584471,56649,780.090361
39400.1854,0,868.8
2759.978287,92296,331.2
7993.003997,39448,66.020788
5235.573528,71794,457.471225
2633.011837,21861,348.278032
2764.802284,31591,240.241499
8084.846371,60662,326.4
2685.177658,20608,350.4
12208.12004,21331,419.062661
20090.43865,0,252.149798
32864.4046,90783,285.745227
2491.317024,36631,67.530904
6314.596813,0,417.6
16229.64891,26030,667.2
5161.789881,0,469.491537
3982.266087,0,542.4
13473.18567,25302,336.0
6921.973993,16483,320.519977
8276.44416,0,590.4
14349.85991,73222,821.51673
5878.199296,22061,355.2
2666.05454,86321,316.8
5345.680998,54668,326.4
4777.121596,0,297.6
16973.74021,69497,92.286763
2518.112127,86617,188.325603
19160.98994,22705,1294.700423
6273.173441,20836,193.57032
3964.81296,88410,475.2
4911.773088,0,496.8
7805.31287,21073,508.8
7200.664877,0,316.8
5389.499465,66429,57.712985
3241.314176,66889,294.319428
5528.212807,36088,345.6
7173.909404,75217,147.080303
7076.653181,0,489.6
3700.385003,17557,666.724937
5328.835851,81064,42.238585
4838.877084,0,700.331425
10700.4952,75313,527.139074
7879.928952,45703,470.4
7869.432384,40036,48.828732
2586.807171,0,191.640085
7286.789075,65870,202.847644
11797.99211,91469,418.864555
9386.753031,42090,203.352239
6308.922374,21368,4.61262
17484.53438,78362,525.6
15428.01044,33879,470.4
5630.793,72874,336.0
18131.18874,0,393.6
8087.219475,0,550.825934
18453.57629,72215,247.911872
5217.513287,39854,261.930545
4835.783179,36655,295.223164
5597.12496,37995,667.2
8920.463999,40867,537.6
5995.411008,28804,76.025368
38496.94701,48409,345.211703
8382.630118,19683,561.6
13372.02426,88706,528.0
8972.140307,89689,136.829537
5405.518391,67241,5.674809
9352.478998,75436,9.747443
4339.871053,91761,779.052276
17723.76398,25771,1253.984948
7507.455372,60920,231.201886
8029.393076,96869,628.498605
2831.587689,17752,369.6
10080.37031,60944,623.505066
6503.397049,22081,451.670309
3331.445625,73695,403.2
4620.390087,0,936.0
2471.528431,95697,114.273025
6494.243995,15300,408.0
9657.579498,0,628.8
4904.894731,12902,667.2
4802.477033,29809,365.312072
7955.774758,0,355.2
6941.900812,0,460.8
8382.478392,25998,791.878042
3536.431774,28248,634.385937
3244.816567,68103,277.795988
7611.212764,0,741.6
4505.398267,81079,134.222332
2445.844833,22732,15.616535
16477.76843,49825,336.0
3546.400212,0,621.959357
4277.27009,77265,513.6
4784.773547,0,779.629297
7572.237727,12876,425.964628
11760.87637,36431,513.252488
3933.813993,25927,674.973614
5700.761833,26811,465.763576
3498.634784,41711,351.286604
5768.091295,35091,418.927204
6361.954003,0,417.6
6503.397049,22081,451.670309
6832.111972,0,446.4
5785.223477,31320,293.86579
5619.689084,0,1027.000029
2599.2896,33947,192.213037
6732.970948,0,446.4
18321.86647,21189,316.8
9102.902307,73759,547.2
4002.857594,0,820.8
8620.997439,44988,518.4
10388.986,33432,161.423101
8427.172486,46503,1032.0
7007.274228,0,973.787176
5176.579135,23636,81.452537
5389.499465,66429,57.712985
4067.004737,28466,371.802628
4434.941371,58082,103.022126
14010.52742,36523,101.353875
12350.05824,54710,294.058449
8161.576876,73466,204.74051
11009.13049,51643,1358.4
8717.049833,83846,355.2
5917.466603,0,1207.084251
2503.660407,53338,35.45384
12682.25069,75203,384.0
4330.38602,60475,513.6
10487.74332,30658,441.757585
3567.503755,0,660.430456
19896.42226,60420,632.944366
21423.63723,0,312.0
5581.761298,62739,239.328571
3515.831889,15144,372.652536
12036.62051,44428,499.2
3609.798318,58297,647.039443
17732.46488,42191,68.647736
8509.850887,26057,523.888845
5866.424273,26608,234.234301
4825.500869,0,272.843439
5389.499465,66429,57.712985
7778.005623,25970,430.818992
26346.08582,48268,1605.6
14866.45116,24279,604.8
8324.23271,0,871.2
9238.305998,0,921.6
22693.29076,71879,9.163065
6236.018595,57760,223.950089
5012.184756,20976,735.683769
8176.576796,67137,314.880326
2582.862313,50148,323.485239
3118.981095,23008,80.663097
2938.07856,0,590.4
6883.686618,84869,408.0
2215.912948,0,316.8
4297.018104,86860,513.6
21522.94749,44695,81.166323
2761.691693,0,554.4
22563.61838,23046,1.687291
5285.918307,0,392.951076
35062.64795,84811,278.284943
5913.199024,0,436.8
2593.398672,0,331.2
12692.67092,40117,750.082794
3309.11965,72140,417.6
4754.449647,0,652.8
2413.93064,12495,312.0
2161.685527,0,482.4
5527.988928,0,345.6
10629.21789,36495,229.930796
11820.1098,86801,371.108203
4964.63152,52679,117.998498
9122.92563,90804,434.09776
5309.435869,22404,211.136067
3460.66504,14262,290.432527
2872.980808,36844,283.966321
9927.877699,58703,227.916076
3482.687007,65162,134.430084
3991.727249,54964,525.515271
5510.107444,61401,144.439335
3600.934326,25147,694.598288
5419.45812,73536,172.518524
5810.630529,24860,350.4
3942.725768,65404,300.703109
3126.271893,34510,388.8
3530.007745,0,777.6
5029.296953,40113,262.047663
4772.943848,20993,638.4
2202.3352,0,292.8
8717.049833,83846,355.2
10373.88882,62587,412.8
7250.029606,0,496.8
4307.422775,73345,513.6
3040.253837,0,989.105367
19160.98994,22705,1294.700423
5391.078171,21440,972.0
5285.307579,22627,321.6
8024.992989,38702,253.364333
2810.464447,26790,340.8
7739.550403,64859,266.949266
2175.740021,0,479.097472
3275.16199,69263,494.847804
2652.695343,82655,316.8
5048.226244,29401,312.0
5515.41017,0,379.2
4858.429375,26480,378.695238
2144.921535,0,292.8
6042.618486,0,904.385726
3387.203337,73268,93.623377
10864.27491,95579,308.631159
8842.650024,42142,396.17554
4389.279424,26676,537.6
30763.25637,41279,251.429988
20725.37773,15529,1965.6
8591.305411,0,1448.994134
2646.573754,23170,340.8
4607.244307,17343,208.659743
4860.62003,25854,396.284835
2580.849899,46900,316.8
8646.504109,64125,369.818708
8405.752991,85355,458.568921
3096.511217,21604,379.2
29412.2893,0,513.6
5898.733666,53998,414.519064
17497.52201,0,350.4
3218.608644,68776,87.861666
23207.26972,45039,192.144838
8032.401911,27658,160.07526
13918.5348,64113,561.6
8966.309774,41829,416.365369
11981.98481,21514,257.248789
5532.629846,27722,331.2
11660.57298,21506,826.658992
2886.451602,10312,486.278557
12741.84754,73054,419.365958
5398.098108,73775,321.6
7285.030983,44788,386.031248
17651.96339,22510,456.0
17029.89338,54613,731.559007
2491.257604,25965,329.206567
4039.315002,34911,126.779673
2619.337376,78618,225.578841
5049.689638,61080,294.284951
4983.457132,60415,72.665253
2530.639412,25143,8.737111
7396.719746,41045,394.582401
3832.898507,97729,97.176153
4961.405917,55702,151.13336
3861.486269,93272,281.110788
22658.53652,23665,404.817249
10408.96865,20228,523.815839
4834.710493,38713,316.8
8257.666512,23815,424.330166
3052.629532,0,446.4
4012.319346,47221,475.2
13355.48637,34495,389.673944
2364.43161,46264,199.37361
2489.337928,46051,302.4
4755.720009,23975,614.4
13864.38495,0,580.886785
3020.424822,78561,355.2
6285.305195,0,432.0
2506.021971,61402,302.4
2826.307641,65090,73.995096
4369.71794,88495,535.926948
12174.58795,52797,88.173438
3528.044252,31278,441.6
10436.57466,24177,441.6
2746.121383,96339,293.205349
9175.171899,68164,222.582872
4979.079933,0,340.8
2585.937023,21603,326.4
9449.745947,0,117.744416
4568.819387,0,524.836298
2574.020376,34990,42.689135
8789.88406,22849,523.2
2507.407815,32893,174.086385
2522.41457,0,350.4
7542.713967,0,1186.972445
6005.214792,26876,364.8
20998.25947,71663,84.494022
2345.084479,0,331.2
8783.165364,16994,806.4
4529.965388,64270,46.104534
6033.222351,0,597.6
5308.246978,0,358.765757
2674.730716,56342,331.2
4929.8075,0,837.438442
14131.12134,28327,888.0
2471.528431,95697,114.273025
6005.214792,26876,364.8
14082.63918,0,734.4
19116.56806,0,657.808231
6631.665538,32918,403.2
7432.299921,0,447.333545
2928.115104,63127,174.292234
46611.87375,22022,979.2
16515.00927,51725,159.004261
8609.158215,79090,289.040734
10213.56338,39719,628.8
10049.28585,58194,450.996589
5746.148291,61990,48.884434
3746.751625,41479,19.575683
7486.068405,97899,3.772105
9120.065162,63878,370.285349
5678.046711,68671,8.076879
7517.083811,0,1178.995926
4530.530663,34640,466.318191
2691.380574,21959,340.8
8068.623946,51584,368.919773
2478.576723,65744,166.507217
9112.041503,25198,566.4
2772.441318,79663,263.957201
4305.793209,31071,215.23091
5103.35758,39452,398.190882
4784.960513,25813,205.332749
10541.10977,59965,905.030448
2179.425137,0,544.362598
7610.840476,98701,79.615631
8510.525936,0,871.2
16172.94049,64388,12.394834
2425.494812,66841,123.436634
2899.317224,33738,304.390472
3633.05403,43334,614.367195
3457.154249,0,245.673365
3394.720301,83431,403.2
3781.4548,57647,451.2
5841.528134,0,379.2
5479.854218,38210,383.043363
20455.24946,0,482.4
8319.123035,49734,154.748539
5181.620895,97131,307.2
4163.79336,11689,561.6
4853.100287,17120,717.285949
7531.697272,82157,1353.6
3280.457296,63297,251.756739
32961.15225,66014,459.966453
2684.581561,98121,383.655742
10392.96347,93495,618.20653
9036.657561,89382,573.990258
5352.18703,97742,199.590599
11880.96623,0,820.8
2557.094323,0,525.6
7914.82311,77153,355.641958
9840.082616,94590,388.8
4351.550504,74163,518.4
22207.82615,40450,1377.6
4825.258632,0,511.2
6947.838781,0,475.2
3344.809462,33243,24.555177
2357.503128,0,199.791024
35944.71048,0,820.8
10408.96865,20228,523.815839
4048.16129,92801,407.045238
6852.001946,0,406.999443
2903.024168,36845,355.2
18039.11422,0,503.204804
3242.043926,72330,126.509441
2467.620791,19352,724.463534
5674.383424,0,297.6
8634.355958,25073,379.2
2780.196856,20261,345.6
22056.00496,66851,408.550442
2514.59196,43860,156.124914
5886.221122,0,1777.471271
7706.036295,48019,137.665031
2790.458197,28786,345.619809
2397.036098,22283,572.072106
8834.322784,34133,226.9684
14435.67365,60880,109.906628
6871.966648,0,940.8
15362.35442,48115,1382.4
4834.797545,32017,297.6
10899.30177,58518,323.637414
5284.041003,61542,321.6
2891.726781,56761,85.146928
4900.545112,22976,345.951322
20842.5963,0,709.082334
8415.644389,0,446.4
6630.836094,0,315.950185
12036.62051,44428,499.2
3895.034766,52361,645.952371
11701.06985,32435,1767.348807
3419.108695,40272,23.387192
7302.775082,30492,171.38289
19685.40911,51524,1171.2
2486.064902,36635,302.4
5224.328801,83389,209.25613
49221.43073,63035,734.4
3167.888725,61638,544.340079
7805.31287,21073,508.8
13197.92893,0,326.4
6234.305918,0,192.7604
7539.600588,0,532.8
8157.933629,86811,489.6
13156.74895,72517,371.458196
5107.624201,0,554.4
5339.388388,84424,231.537001
8649.175023,43383,757.593913
7519.133631,96306,185.355353
4293.009593,0,292.8
4529.062612,65134,529.147483
13160.3389,94125,341.680131
13235.54436,39778,806.4
3744.577726,0,727.2
28486.0728,91871,346.845129
2644.684556,54000,373.881547
5073.282126,57709,600.0
4272.585137,81132,419.105559
11003.01645,22926,479.934846
14181.64282,0,345.6
8875.965501,69205,372.362565
11077.68591,78011,619.698644
2435.689035,32931,297.6
8743.852187,99517,239.905208
2409.760898,59665,167.138119
2499.498786,28082,578.499499
8528.288669,91099,406.430632
3591.996064,28013,655.2
8539.826923,55478,339.399593
6990.917824,22568,422.4
3979.388247,0,806.4
23950.37443,39335,964.8
2321.052528,0,508.703134
5087.020469,0,345.6
4362.931238,58842,528.0
7457.468107,0,678.209827
7027.759594,0,489.6
2831.683664,70037,409.985435
4217.857932,0,446.4
7596.291531,59847,921.6
8365.677648,26630,581.077056
2726.392968,48039,11.451889
3420.452207,0,441.6
4839.107156,0,1227.458548
4358.553534,0,101.826804
7255.953792,88891,50.528355
23515.85325,36537,165.309001
8396.327608,0,552.0
5170.976384,53603,697.272246
5585.30807,0,6.281344
8639.49502,92374,220.018279
5281.833471,39658,316.8
8385.252347,0,556.8
4633.101259,0,336.0
2480.392738,0,328.314222
3618.686938,50755,436.8
2480.045899,93383,244.212286
4893.291507,0,680.047456
10737.68425,50607,657.6
2616.613903,72302,316.8
15725.25053,0,1072.8
9553.415528,0,1051.2
7507.455372,60920,231.201886
7324.928202,0,504.0
5333.038137,55674,81.710575
12767.23056,0,2201.327879
2829.863912,25317,50.422181
3483.630439,42983,412.8
4636.54647,26802,316.8
17530.03658,0,469.229028
6978.719808,53808,189.835063
2912.248444,93403,295.224598
4209.279338,26435,1012.249308
5009.808888,0,326.4
5217.513287,39854,261.930545
11490.33618,0,1052.933035
2864.544017,91368,395.328407
8403.910248,0,552.0
20395.96875,92850,499.2
36470.3024,0,813.6
16727.77186,30915,345.6
5801.128252,48927,139.354893
9472.973811,0,412.8
10484.91535,61108,49.451117
4387.31087,48015,528.0
4522.883533,0,292.8
5418.152088,57587,257.090387
5246.057249,70301,328.942798
15785.29692,81119,940.8
22110.39804,65724,14.518312
9540.923395,53351,571.2
4756.12617,56146,401.785805
2447.053134,84658,44.780402
5675.923323,33257,345.6
2491.257604,25965,329.206567
7308.433864,31115,441.6
32871.74779,78487,448.255019
5228.92013,92472,240.221415
20700.8645,0,460.8
5800.171881,25472,350.4
4330.38602,60475,513.6
6292.735356,26577,73.719521
4917.889638,0,511.2
5165.810048,43461,307.2
6291.589959,0,676.8
4582.67415,69085,472.271907
6062.441614,0,604.8
3417.204953,42526,287.5426
5830.561364,0,783.431945
3742.579083,0,1272.546918
3849.596697,0,763.2
15265.81488,58361,43.599861
5317.807221,74092,321.6
2374.80917,0,380.822087
5639.941974,73168,425.800112
3362.414442,22853,316.35678
4512.204391,0,900.0
7264.803903,12075,451.2
8658.863813,62464,400.181882
5498.940679,22520,350.4
5599.382893,35012,345.6
15228.19865,95140,45.049185
3644.833554,82477,432.0
3693.440833,85871,112.633539
8742.05776,71592,141.725051
5275.626956,70446,155.570802
9283.737773,24314,1128.0
2551.226692,79751,392.235698
5811.918112,83318,345.6
4064.670639,26161,594.444586
2841.443088,30473,450.080101
6832.133872,50472,281.163705
5201.971427,94186,135.340489
5484.588155,47611,593.654484
7672.681366,0,518.720216
8272.485353,91245,19.251693
3330.672761,45944,182.948495
5562.456386,59649,167.738267
2452.738575,52785,45.721456
7920.28288,59648,316.8
3861.486269,93272,281.110788
5764.784159,22134,445.879224
5375.842787,69050,334.892437
2882.350556,87798,204.448708
2213.187935,0,305.552429
9429.629367,43811,571.136574
6239.257541,0,655.2
7668.809595,92456,456.0
13770.97618,59207,556.8
2742.844251,64519,331.2
13466.92071,11432,571.2
8858.352032,0,81.255741
8485.330004,32607,532.8
7744.644444,26444,940.8
5894.907375,39381,355.2
5770.684097,0,946.345269
5261.117506,90217,316.8
2403.53947,24248,336.0
9124.600015,99368,82.427785
26180.80528,68189,343.121192
15641.25856,32370,487.736171
2574.020376,34990,42.689135
5319.838729,25714,321.6
7496.006588,61091,409.868003
12174.58958,88184,240.176533
2605.570828,60252,182.436205
2707.20846,80985,124.933587
5528.212807,36088,345.6
8819.018934,99845,528.0
19014.47625,29822,292.8
8169.513982,40803,122.912377
7708.883885,71134,196.37368
5528.212807,36088,345.6
12128.4467,29431,237.896227
9080.28284,68073,547.2
6796.844769,17937,312.0
2867.312197,23376,374.4
2395.57,21986,333.696228
7094.167717,23032,427.2
4128.091334,32114,445.29049
4046.936065,13330,561.6
4869.282783,44934,357.926979
2902.151897,96137,67.490616
4282.947971,40864,166.937747
7750.120323,22668,33.718553
6627.174629,90751,315.826382
7474.605769,44186,295.04969
5561.291397,92678,34.689611
6098.462114,74257,214.586742
2859.52893,99981,204.872273
